backend,GPU,precision,vec_size,routine,BW_GBs
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3384.8064
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3499.0806
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3581.0015
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3543.4216
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3496.346
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3556.8027
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3618.8992
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3533.6262
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3580.0464
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3557.2976
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3516.2915
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3576.9695
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3481.8337
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3619.6555
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3508.685
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3356.66
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3490.0046
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3499.3313
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3498.8752
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3598.3064
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3506.4163
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3458.0613
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3529.468
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3522.2896
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3581.7422
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3432.876
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3571.7102
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3480.4795
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3575.516
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3549.0435
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3626.2566
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3599.9954
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3545.996
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3656.1128
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3709.414
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3618.655
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3510.75
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3507.3098
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3549.5127
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3496.5737
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3408.4446
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3531.5344
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3259.6501
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3551.4148
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3603.112
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3593.249
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3574.1118
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3548.598
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3510.0845
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3583.87
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3643.9531
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3632.3901
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3534.3242
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3589.381
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3336.4255
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3607.9792
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3538.5173
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3522.96
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3483.1892
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3571.948
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3387.7966
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3331.25
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3716.6042
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3568.1494
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3652.6304
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3519.0344
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3601.6619
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3454.9456
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3304.187
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3612.0815
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3140.4775
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3346.1992
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3557.2976
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3439.694
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3545.5513
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3399.617
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3298.523
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3614.7812
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3620.3633
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3573.6123
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3514.427
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3645.4377
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3549.5127
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3621.096
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3478.2246
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3595.8962
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3607.9548
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3465.4495
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3428.2725
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3412.9949
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3652.1333
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3488.168
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3607.9548
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3640.0002
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3456.5027
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3407.7954
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3615.2437
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3591.302
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3407.3628
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3254.71
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3569.573
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3557.5098
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3649.1545
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3508.685
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3574.8257
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3625.4976
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3679.693
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3532.7195
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3348.7249
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3531.302
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3514.197
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3526.6626
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3549.0435
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3582.4592
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3406.7144
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3600.454
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3539.4504
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3554.9185
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3626.0117
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3643.236
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3486.3784
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3377.7788
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3562.2307
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3370.1455
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3531.302
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3597.5588
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3582.1963
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3592.9844
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3424.0964
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3472.6
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3446.075
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3253.3293
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3241.3477
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3613.7834
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3605.532
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3570.5225
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3529.6768
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3430.8796
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3463.1917
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3507.9973
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3588.6614
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3572.4233
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3527.8213
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3594.6685
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3544.8254
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3582.4353
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3678.6594
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3508.4558
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3284.3774
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3477.571
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3609.653
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3507.5618
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3613.054
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3558.217
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3469.6826
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3484.116
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3555.6484
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3416.0352
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3388.866
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3560.1284
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3588.2056
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3538.0742
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3697.4326
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3604.8057
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3334.7676
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3561.2854
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3538.3074
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3559.6562
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3569.122
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3474.87
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3402.6335
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3609.92
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3594.9092
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3579.8076
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3687.2495
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3628.1926
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3520.8806
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3537.1184
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3527.1492
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3439.4739
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3517.651
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3616.7048
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3477.774
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3510.291
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3464.7563
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3372.2625
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3681.9392
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3469.01
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3532.6963
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3233.344
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3537.608
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3311.136
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3177.6536
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3560.813
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3700.2102
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3575.9924
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3318.8938
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3179.912
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3643.4585
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3342.6575
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3441.436
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3657.632
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3377.1414
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3636.573
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3614.0269
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3419.5164
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3584.8274
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3500.2212
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3533.859
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3437.69
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3534.557
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3597.077
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3351.6306
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3497.7126
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3618.4111
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3298.0974
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3524.8103
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3575.7544
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3524.3477
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3545.762
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3458.9524
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3557.274
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3556.8027
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3172.2085
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3513.0474
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3551.861
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3687.528
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3410.8264
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3493.1611
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3563.1763
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3644.448
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3607.47
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3473.4988
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3547.8943
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3536.6758
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3480.254
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3539.6838
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3633.103
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3688.2627
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3626.0117
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3513.53
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3425.1887
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3623.7844
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3450.9482
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3540.1506
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3634.5789
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3553.06
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3649.4275
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3358.1506
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3647.4438
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3669.8833
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3435.5122
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3580.0703
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3551.1562
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3559.3967
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3561.758
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3415.383
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3531.0698
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3463.862
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3473.4988
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3419.9521
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3623.5398
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3387.3691
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3447.4248
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3541.5752
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3510.0845
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3614.0269
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3589.165
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3582.2202
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3345.8032
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3637.0657
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3430.6824
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3354.5835
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3575.04
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3683.4548
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3635.8096
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3321.7688
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3545.0596
Mojo, AMD Instinct MI300A , float64 , 33554432 , Copy , 3698.1711
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 804.6771
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3439.452
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3636.573
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3604.5637
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3535.5112
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3504.5852
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3604.1038
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3622.5862
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3385.0198
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3328.9778
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3429.7837
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3392.099
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3495.6858
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3501.157
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3444.5493
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3453.612
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3585.5457
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3467.6655
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3516.2686
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3477.5486
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3501.3625
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3538.3074
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3547.4255
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3424.7734
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3305.021
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3277.18
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3507.9973
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3282.7708
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3609.6772
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3480.2764
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3491.1394
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3369.532
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3453.39
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3367.8198
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3414.7532
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3395.5317
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3547.402
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3546.4646
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3302.9673
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3500.2212
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3189.3574
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3542.2527
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3302.561
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3443.6436
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3518.8037
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3486.356
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3503.419
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3508.4788
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3513.0703
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3399.165
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3490.4358
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3407.1467
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3518.3425
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3108.6548
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3560.1284
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3479.1487
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3523.885
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3423.6597
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3450.7263
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3397.6592
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3609.1677
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3497.7126
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3545.996
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3558.217
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3419.0808
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3325.2664
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3333.1113
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3268.5806
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3167.9033
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3405.8713
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3500.4722
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3465.897
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3544.5916
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3512.8403
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3522.7288
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3598.2822
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3649.4026
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3283.9756
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3344.1357
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3409.3103
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3593.2249
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3501.8193
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3508.4788
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3369.511
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3304.187
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3251.95
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3467.9119
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3435.71
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3517.19
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3396.7993
Mojo, AMD Instinct MI300A , float64 , 33554432 , Mul , 3403.6904
