backend,GPU,precision,L,blk_x,blk_y,blk_z,BW_GBs
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.0642009475182
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.7745339328715
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.1481323197909
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.1352101966004
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.8094412957414
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.4127626139048
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.8628529020912
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.0713015510617
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.20867154157
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.01426593307
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.4706799288024
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.4441630635279
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1409.01754442823
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.789660244842
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.9781845542398
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.6010699450317
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.8199138412199
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.795478143448
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.2469769225359
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.6209620411223
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.296476821157
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.108018250823
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.6616786058175
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.4848694295931
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.1957483104102
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.5604731961905
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.0736296333423
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.5719889421405
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.906027328249
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1410.828039222243
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.3348490144035
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.2906630345067
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.043248763151
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.9944791421435
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.9991348077651
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.426601899141
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.6814560704684
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.0221183069782
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.0444127570818
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.8117685146433
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.1376549044708
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.9105660331636
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.8839161062801
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.056988471032
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.6173558300504
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.0906979345787
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.9048635624583
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.8849634643268
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.687273077301
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.4650974728243
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1412.167806997534
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.7047243854386
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1411.5651260002153
mojo, AMD Instinct MI300A , float64 , 1024 , 256 , 1 , 1 , 1410.0057134348197
