backend,GPU,precision,L,blk_x,blk_y,blk_z,BW_GBs
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.913696
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.571139
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.840096
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.580671
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.525031
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.256634
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.032067
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.29492
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.87925
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.952444
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.296935
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.818352
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.191024
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.83751
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.649131
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.313951
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.887845
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.75181
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.070276
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.390996
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.89835
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.675641
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.31602
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.63787
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1407.350071
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.304277
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.344648
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.904172
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.762284
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.007987
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.619756
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.732767
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.75228
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.313951
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.313806
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.61852
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.857173
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.076543
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.952444
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.799957
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.475737
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.647403
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.085609
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.523478
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.904891
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.390043
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.399598
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.47582
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.75181
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.914393
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.589961
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.332865
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.266162
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.380513
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.075618
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.371936
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.866079
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.362406
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.60927
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.448179
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1422.104866
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.89835
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.76038
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.638823
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.655648
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.223134
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.418634
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.365513
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.62804
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.458217
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.275691
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.334151
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.199771
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.324608
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.923912
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.229188
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.762284
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.8888
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.52428
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.802854
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.067045
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.411451
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1414.192796
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.095122
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.333818
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.019309
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.876554
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.8381
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.190891
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.599737
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.132776
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.467762
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.28522
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.685539
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.761815
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.829518
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.827987
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.191978
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.418632
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.420995
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.28522
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.936553
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.161357
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.000233
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.609
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.324608
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.171229
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.801899
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.999415
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.334501
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.6566
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.095622
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.437666
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.895319
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.075618
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.105161
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.789898
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.23873
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.961316
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.275889
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.924884
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.286439
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.333818
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.219647
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.924884
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.114701
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.296935
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.314111
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.001186
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.906946
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.287393
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.088427
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.476773
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.413297
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.79942
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.696867
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.828564
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.499317
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.067004
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.012008
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.075618
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.336844
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.599481
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.078874
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.142303
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.518434
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.000233
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.564168
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.685539
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.554622
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.095622
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1416.003104
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.02799
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.62929
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.313806
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.020263
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.001985
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.194471
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.951792
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.009771
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.278438
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.478261
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.733719
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.56256
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.705156
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.324608
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1416.105483
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.087036
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.371999
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.373277
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.924863
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.933468
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.324418
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.494882
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.704204
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.334151
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.142688
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.219647
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.62804
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.294748
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.885125
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.276897
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.713725
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.542542
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.523478
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.610944
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.332865
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.639584
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.808942
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.295981
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.876246
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.885782
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.105161
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.098935
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.104197
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.032067
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.411451
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.184917
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.113723
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.353237
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.237577
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.610944
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.056567
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.496396
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.418634
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.525031
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.142303
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.123249
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.981156
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.820997
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.952543
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.012008
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.943959
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.39141
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.991648
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.819028
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.505367
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.935597
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.809894
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.439129
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.896273
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.906946
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.45771
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.620491
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.847033
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.656937
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.980365
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.809492
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.056567
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.725511
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.675641
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.418634
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.894649
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.868745
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.170884
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.477306
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.704204
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.39141
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.713725
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.019309
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.98989
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.248271
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1423.66013
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.943005
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.313806
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.152862
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.332865
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.56256
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.209947
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.602352
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.486304
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.418634
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.324288
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.126639
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.256859
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.53301
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.113723
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.658678
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.399573
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.773252
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.980365
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.486851
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.599737
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.620491
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.351924
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.96425
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.599481
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.250843
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.704204
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.96425
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.208994
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.789898
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.827987
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.172896
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.77135
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.125195
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.199466
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.277851
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.228049
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1415.485803
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.704607
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.716918
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.943005
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.62929
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.352877
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.468716
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.961316
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.857173
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.342499
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.332865
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.113723
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.276897
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.208994
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.275691
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.494773
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.92393
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.437666
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.191024
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.190257
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.477306
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.189939
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.601398
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.79942
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.456757
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.466288
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.571139
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.086082
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.818465
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.61852
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.124241
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.485255
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.180743
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.942933
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.656937
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.371048
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.15183
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.657552
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.362406
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.381516
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.448179
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.562355
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.84859
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.324418
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.420041
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.667073
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.181483
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.875602
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.248271
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.437666
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.210106
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.61852
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.36278
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.857341
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.790421
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1421.205505
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.580671
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1423.793054
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.000233
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.561403
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.199466
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.856556
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.733211
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.256859
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.009771
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.266162
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.047926
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.208994
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.505941
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.466288
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.690509
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.505367
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.505941
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.267115
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1415.850973
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.333818
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.527992
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.857508
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.706415
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.839054
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.780886
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.419587
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.79235
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.51381
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.952543
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.066092
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.945148
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.161357
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.859195
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.266162
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.840096
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.571139
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.39141
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.09467
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.601398
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1424.971466
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.133781
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.77135
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.70737
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.819028
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.134735
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.362406
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1425.381516
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.372323
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.268309
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.971618
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.796643
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.104197
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.452483
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.351924
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.164853
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.60927
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.906946
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.685539
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.715963
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.704607
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1427.735059
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1426.53301
mojo, AMD Instinct MI300A , float64 ,512,512,1,1,1428.566228
